geoid,geoid_year,state,county,state_fips_code,county_fips_code,total_cdfi_lending,med_mortgage_loan,med_property_value,med_sba_504_loan,med_sba_7a_loan,num_mortgage_loans,num_mortgage_denials,num_mortgages_origin,num_sba_504_loans,num_sba_7a_loans,pop_pct_2plus_races,pop_pct_white,pop_pct_black,pop_pct_american_indian,pop_pct_asian,pop_pct_native_hawaiian,pop_pct_other_race
12057012401,2020, Florida, Hillsborough County,12,57,1518298.0,245000.0,415000.0,,,157,34,72,,,8.1,70.7,1.5,0.0,1.0,0.3,18.4
12057012701,2020, Florida, Hillsborough County,12,57,1633941.0,185000.0,275000.0,558000.0,2695000.0,178,31,75,1,2,12.8,56.7,8.9,6.8,0.0,0.0,14.8
12057013002,2020, Florida, Hillsborough County,12,57,1230449.0,215000.0,305000.0,,900000.0,319,55,148,,1,14.4,62.0,6.6,0.2,0.7,0.0,16.2
12057013204,2020, Florida, Hillsborough County,12,57,741118.0,125000.0,235000.0,,,166,32,87,,,8.8,72.9,7.5,0.0,0.0,0.0,10.7
12057013205,2020, Florida, Hillsborough County,12,57,1955170.0000000002,215000.0,435000.0,,439500.0,519,102,259,,2,15.7,59.7,16.3,0.0,7.1,0.0,1.3
12057013310,2020, Florida, Hillsborough County,12,57,883456.0,215000.0,395000.0,,70000.0,123,23,60,,1,18.0,59.8,17.2,0.5,4.5,0.0,0.0
12057013312,2020, Florida, Hillsborough County,12,57,792229.0,255000.0,405000.0,,339000.0,345,62,173,,6,11.7,57.2,18.1,0.5,6.2,1.2,5.1
12057013313,2020, Florida, Hillsborough County,12,57,563479.0,255000.0,385000.0,228000.0,250000.0,369,81,161,4,5,8.0,85.8,3.0,0.0,1.1,0.0,2.0
12057013317,2020, Florida, Hillsborough County,12,57,323391.0,585000.0,,566000.0,350000.0,1,0,0,1,5,11.0,55.2,19.5,0.3,6.8,0.0,7.2
12057013319,2020, Florida, Hillsborough County,12,57,939546.0,215000.0,295000.0,,,361,47,201,,,19.3,46.1,23.3,0.0,4.3,0.0,7.0
12057013320,2020, Florida, Hillsborough County,12,57,627647.0,255000.0,425000.0,262000.0,493500.0,213,42,96,2,4,4.2,57.0,27.7,0.0,7.3,0.0,3.8
12057013406,2020, Florida, Hillsborough County,12,57,444875.0,205000.0,325000.0,,25000.0,87,21,35,,1,35.3,61.5,1.7,0.0,0.2,0.0,1.3
12057013407,2020, Florida, Hillsborough County,12,57,3015247.0,255000.0,425000.0,291500.0,332000.0,455,86,225,2,15,4.8,75.0,16.7,0.2,1.7,0.0,1.5
12057013409,2020, Florida, Hillsborough County,12,57,1265511.0,235000.0,415000.0,,150000.0,268,62,125,,7,15.7,63.4,18.1,0.1,2.4,0.0,0.2
12057013415,2020, Florida, Hillsborough County,12,57,649583.0,245000.0,445000.0,,,229,34,130,,,10.0,84.0,4.9,0.0,0.2,0.0,0.9
12057013504,2020, Florida, Hillsborough County,12,57,1445476.0,185000.0,275000.0,839000.0,150000.0,223,52,84,1,5,9.8,35.0,48.5,0.0,0.3,0.0,6.5
12057013913,2020, Florida, Hillsborough County,12,57,2556879.0,295000.0,375000.0,,158100.0,1770,272,895,,5,9.6,47.5,16.6,0.7,2.0,0.0,23.6
12057013917,2020, Florida, Hillsborough County,12,57,1085147.0,235000.0,385000.0,,1035000.0,527,114,243,,2,23.2,55.2,15.1,0.1,2.2,0.0,4.1
12057013924,2020, Florida, Hillsborough County,12,57,402372.8422226958,285000.0,365000.0,1399000.0,2063000.0,770,137,404,1,2,12.5,52.5,20.3,0.0,1.8,0.0,12.8
12057014010,2020, Florida, Hillsborough County,12,57,129797.0,195000.0,265000.0,1019000.0,,333,36,182,1,,1.0,95.0,0.3,0.0,1.1,0.0,2.6
12057014108,2020, Florida, Hillsborough County,12,57,2021031.0000000002,225000.0,325000.0,619000.0,,287,67,116,4,,4.7,61.4,8.9,0.2,2.4,0.0,22.4
12057014109,2020, Florida, Hillsborough County,12,57,1527437.0,285000.0,345000.0,1841500.0,200000.0,786,174,357,2,3,11.0,38.2,41.9,0.0,0.0,1.0,7.8
12057014117,2020, Florida, Hillsborough County,12,57,1076882.0,355000.0,715000.0,157500.0,474000.0,324,60,169,2,9,2.9,91.0,0.9,0.0,5.3,0.0,0.0
12057014119,2020, Florida, Hillsborough County,12,57,1298667.0,325000.0,465000.0,2150500.0,93500.0,1666,220,863,2,4,7.5,65.6,20.4,0.1,3.4,0.1,2.9
12057014121,2020, Florida, Hillsborough County,12,57,1411762.0,325000.0,405000.0,239000.0,150000.0,1099,154,516,4,5,8.8,65.0,10.5,0.2,8.8,0.0,6.8
12057014400,2020, Florida, Hillsborough County,12,57,545421.4970559927,265000.0,505000.0,506500.0,722500.0,217,33,118,10,5,5.1,78.2,8.9,0.7,2.8,0.2,4.2
12057980200,2020, Florida, Hillsborough County,12,57,0.0,,,,,,,,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
12059960201,2020, Florida, Holmes County,12,59,1568989.8,125000.0,195000.0,,,110,28,41,,,4.4,88.4,0.5,2.8,0.0,0.0,3.8
12059960403,2020, Florida, Holmes County,12,59,359385.42689479364,155000.0,175000.0,,600000.0,66,20,27,,2,5.5,75.5,12.9,0.0,5.6,0.6,0.0
12061050102,2020, Florida, Indian River County,12,61,12466.285714285712,175000.0,285000.0,126000.0,238500.0,185,31,88,1,1,0.0,80.3,3.3,1.7,8.2,0.0,6.5
12061050303,2020, Florida, Indian River County,12,61,14904.32628779644,145000.0,185000.0,,,122,42,40,,,12.8,8.7,78.5,0.0,0.0,0.0,0.0
12061050304,2020, Florida, Indian River County,12,61,11496.956386858648,215000.0,395000.0,,85000.0,87,19,45,,5,7.8,35.0,46.2,0.0,0.0,0.0,11.0
12061050305,2020, Florida, Indian River County,12,61,38127.49768017687,185000.0,375000.0,311000.0,230000.0,104,16,51,1,7,26.1,62.5,10.1,0.0,0.0,0.0,1.3
12061050504,2020, Florida, Indian River County,12,61,452522.0,465000.0,1315000.0,786000.0,956500.0,90,10,51,1,2,3.8,91.7,4.1,0.0,0.0,0.0,0.4
12061050507,2020, Florida, Indian River County,12,61,,1085000.0,2605000.0,,,102,8,69,,,1.0,98.5,0.0,0.0,0.4,0.0,0.0
12061050601,2020, Florida, Indian River County,12,61,36170.0,135000.0,225000.0,,,197,27,108,,,10.4,76.3,11.2,0.0,1.8,0.0,0.3
12061050602,2020, Florida, Indian River County,12,61,51298.0,195000.0,325000.0,400000.0,300000.0,321,47,180,2,11,10.8,66.7,5.7,0.0,8.6,0.0,8.3
12061050603,2020, Florida, Indian River County,12,61,538915.0,185000.0,305000.0,789000.0,240600.0,480,85,231,4,2,4.3,86.9,4.4,1.2,3.2,0.0,0.0
12061050604,2020, Florida, Indian River County,12,61,217370.0,115000.0,155000.0,,,163,34,84,,,2.1,91.6,5.6,0.3,0.0,0.0,0.4
12061050608,2020, Florida, Indian River County,12,61,361320.6,205000.0,285000.0,,30250.0,396,78,204,,2,1.8,73.9,19.7,4.4,0.0,0.0,0.2
12061050706,2020, Florida, Indian River County,12,61,203383.3333333333,215000.0,405000.0,398000.0,250000.0,530,78,275,5,5,7.4,88.0,2.5,0.0,1.8,0.0,0.2
12061050707,2020, Florida, Indian River County,12,61,101691.66666666666,255000.0,445000.0,,15000.0,335,63,178,,1,13.3,76.1,10.2,0.0,0.2,0.0,0.3
12061050903,2020, Florida, Indian River County,12,61,185430.0,245000.0,315000.0,,345000.0,797,133,365,,3,18.0,65.6,7.4,3.9,2.3,0.0,2.9
12061050909,2020, Florida, Indian River County,12,61,88576.43574878137,205000.0,325000.0,,,107,25,44,,,12.5,78.6,0.0,0.0,0.0,0.0,8.9
12061980000,2020, Florida, Indian River County,12,61,980785.0,,,,531000.0,,,,,1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
12063210400,2020, Florida, Jackson County,12,63,2712767.0,115000.0,175000.0,,227000.0,121,30,52,,1,3.6,82.4,13.6,0.2,0.0,0.0,0.3
12063210600,2020, Florida, Jackson County,12,63,34357.0,115000.0,165000.0,153000.0,304200.0,156,41,58,2,2,3.0,31.9,64.3,0.0,0.0,0.0,0.8
12063211100,2020, Florida, Jackson County,12,63,76711.0,145000.0,185000.0,,500000.0,192,35,93,,1,4.1,92.6,2.1,0.1,0.0,0.8,0.2
12065250105,2020, Florida, Jefferson County,12,65,1140082.5,155000.0,185000.0,,430000.0,78,10,41,,1,2.1,59.2,37.9,0.0,0.0,0.0,0.8
12067960202,2020, Florida, Lafayette County,12,67,45550.5,155000.0,225000.0,1980000.0,,71,18,32,1,,2.9,89.9,7.2,0.0,0.0,0.0,0.0
12069030104,2020, Florida, Lake County,12,69,710.420648390036,195000.0,315000.0,80000.0,,48,9,26,1,,3.1,91.6,5.2,0.1,0.0,0.0,0.0
12069030111,2020, Florida, Lake County,12,69,102789.34632034559,165000.0,305000.0,,15000.0,136,21,60,,1,3.1,96.1,0.0,0.0,0.0,0.0,0.8
12069030112,2020, Florida, Lake County,12,69,204108.0,175000.0,285000.0,211000.0,37500.0,280,58,115,1,2,6.7,92.3,0.0,0.0,0.2,0.0,0.7
12069030206,2020, Florida, Lake County,12,69,19893.0,185000.0,255000.0,,,186,33,86,,,4.2,39.4,55.3,0.0,0.0,0.2,1.0
12069030211,2020, Florida, Lake County,12,69,80430.42212825369,235000.0,355000.0,,15000.0,365,52,187,,1,3.7,87.7,4.0,0.0,4.6,0.0,0.0
12069030306,2020, Florida, Lake County,12,69,16364.0,185000.0,275000.0,,,250,59,120,,,6.7,90.3,1.4,0.0,0.0,0.0,1.7
12069030410,2020, Florida, Lake County,12,69,3163.0,205000.0,345000.0,,75000.0,281,44,133,,1,5.2,89.4,2.7,0.0,2.7,0.0,0.1
12069030601,2020, Florida, Lake County,12,69,57781.0,165000.0,265000.0,224000.0,624250.0,248,49,112,1,2,1.4,78.6,12.8,0.0,2.5,0.0,4.7
12069030702,2020, Florida, Lake County,12,69,90896.0,265000.0,345000.0,,450000.0,372,77,151,,1,11.6,58.2,27.4,0.0,0.0,0.0,2.8
12069030916,2020, Florida, Lake County,12,69,225375.0,255000.0,435000.0,457000.0,217500.0,465,88,217,2,2,9.9,82.3,5.3,0.0,2.5,0.0,0.0
12069031002,2020, Florida, Lake County,12,69,6002.242516198991,245000.0,385000.0,310000.0,629500.0,484,66,247,3,5,9.4,83.6,5.4,0.0,0.3,0.0,1.3
12069031105,2020, Florida, Lake County,12,69,28939.71838891671,235000.0,345000.0,,,645,102,305,,,4.1,89.3,2.9,2.7,0.9,0.0,0.1
12069031208,2020, Florida, Lake County,12,69,447082.7461165342,255000.0,385000.0,111000.0,568000.0,215,38,92,1,2,11.2,69.9,16.2,0.0,1.5,0.0,1.2
12069031312,2020, Florida, Lake County,12,69,142468.2,195000.0,305000.0,1159000.0,100000.0,206,41,87,1,13,38.1,31.6,24.5,0.0,3.5,0.0,2.4
12069031313,2020, Florida, Lake County,12,69,94978.8,255000.0,465000.0,916000.0,690300.0,199,29,109,3,3,8.4,80.0,4.3,0.0,1.3,0.0,6.0
12069031316,2020, Florida, Lake County,12,69,169583.75,265000.0,475000.0,752500.0,96800.0,706,137,347,2,6,14.6,62.8,10.8,0.0,5.6,0.0,6.2
12071000304,2020, Florida, Lee County,12,71,7682.25,205000.0,335000.0,,500000.0,106,27,49,,1,12.5,74.4,9.9,0.0,0.4,0.2,2.7
12071000504,2020, Florida, Lee County,12,71,40699.0,145000.0,195000.0,624500.0,400000.0,53,16,23,4,20,10.0,45.8,22.8,6.8,0.0,0.0,14.6
12071000600,2020, Florida, Lee County,12,71,423851.0,135000.0,215000.0,162000.0,500000.0,159,41,66,3,5,5.3,8.7,74.4,0.0,0.0,0.0,11.5
12071001001,2020, Florida, Lee County,12,71,185403.6314456929,205000.0,305000.0,,265000.0,223,43,111,,5,4.4,73.6,18.2,0.0,0.0,3.4,0.4
12071001101,2020, Florida, Lee County,12,71,199341.0,185000.0,235000.0,1551000.0,500000.0,118,27,48,2,7,29.8,20.4,43.4,0.0,0.3,0.6,5.4
12071001104,2020, Florida, Lee County,12,71,18882.0,105000.0,125000.0,473000.0,3000000.0,27,6,14,1,1,18.8,39.2,35.1,0.0,1.6,0.0,5.4
12071001206,2020, Florida, Lee County,12,71,88891.2184168507,185000.0,255000.0,404500.0,350000.0,168,23,92,4,5,15.5,79.6,3.5,0.0,0.0,0.0,1.4
12071001502,2020, Florida, Lee County,12,71,67310.00000000001,185000.0,225000.0,1561000.0,992000.0,181,26,93,3,5,23.4,53.9,9.9,1.2,1.1,0.0,10.6
12071001602,2020, Florida, Lee County,12,71,539.0,235000.0,405000.0,525000.0,398500.0,114,24,52,7,8,3.3,93.6,0.5,0.1,0.7,0.0,1.8
12071001908,2020, Florida, Lee County,12,71,5.1080046750050005,315000.0,555000.0,1087000.0,246250.0,34,6,16,3,2,1.7,97.5,0.0,0.0,0.0,0.0,0.8
12071001910,2020, Florida, Lee County,12,71,4160.0,95000.0,105000.0,,,29,13,4,,,1.0,99.0,0.0,0.0,0.0,0.0,0.0
12071001912,2020, Florida, Lee County,12,71,1160238.0,175000.0,335000.0,,,81,20,35,,,3.3,91.8,2.8,0.0,2.1,0.0,0.0
12071001918,2020, Florida, Lee County,12,71,3424.8716187246646,255000.0,395000.0,,499000.0,153,23,79,,1,10.4,83.0,1.1,0.0,4.8,0.0,0.7
12071001923,2020, Florida, Lee County,12,71,12244.999999999998,255000.0,585000.0,,800000.0,129,25,71,,1,3.2,90.2,0.0,0.0,0.0,0.0,6.6
12071010106,2020, Florida, Lee County,12,71,34846.39841741268,285000.0,365000.0,,15000.0,642,124,306,,3,19.2,66.1,7.5,0.0,4.7,0.0,2.4
12071010108,2020, Florida, Lee County,12,71,28981.33333333333,315000.0,415000.0,1829500.0,3077000.0,785,113,401,2,4,9.2,72.8,10.4,0.0,0.0,0.0,7.6
12071010205,2020, Florida, Lee County,12,71,471462.85714285716,265000.0,355000.0,2402000.0,773900.0,734,133,369,1,4,17.6,72.9,8.8,0.0,0.0,0.0,0.7
12071010209,2020, Florida, Lee County,12,71,34303.33333333333,105000.0,185000.0,,,40,12,14,,,1.3,98.7,0.0,0.0,0.0,0.0,0.0
12071010302,2020, Florida, Lee County,12,71,137608.0,195000.0,315000.0,507000.0,172500.0,426,72,217,1,4,13.1,70.2,5.3,0.0,0.8,0.0,10.6
12071010309,2020, Florida, Lee County,12,71,50029.0,255000.0,445000.0,134000.0,330000.0,301,64,155,1,3,14.8,68.3,0.4,0.0,11.0,0.0,5.5
12071010404,2020, Florida, Lee County,12,71,151098.0,255000.0,405000.0,,1151500.0,833,145,432,,2,10.3,77.7,3.7,0.0,0.3,0.0,8.0
12071010417,2020, Florida, Lee County,12,71,614708.0,305000.0,705000.0,,596450.0,163,33,81,,2,2.8,88.2,2.9,0.0,1.8,0.0,4.2
12071010421,2020, Florida, Lee County,12,71,118816.80000000002,275000.0,435000.0,,16500.0,638,98,347,,4,17.5,65.8,7.4,0.0,0.0,0.0,9.3
12071010504,2020, Florida, Lee County,12,71,35745.71428571428,235000.0,345000.0,,,160,32,69,,,2.5,81.0,16.1,0.1,0.0,0.0,0.2
12071010701,2020, Florida, Lee County,12,71,221757.0,325000.0,675000.0,770000.0,500000.0,370,67,186,1,1,4.9,86.6,0.8,0.0,6.9,0.0,0.8
12071010803,2020, Florida, Lee County,12,71,,425000.0,775000.0,,179800.0,155,33,80,,2,1.8,90.5,1.2,0.4,2.7,0.0,3.4
12071020103,2020, Florida, Lee County,12,71,329.16486621253,105000.0,225000.0,,,78,25,26,,,0.8,94.9,1.0,1.1,1.4,0.9,0.0
12071020302,2020, Florida, Lee County,12,71,220833.5,135000.0,165000.0,,,66,21,13,,,13.2,82.3,3.8,0.0,0.0,0.0,0.7
12071020501,2020, Florida, Lee County,12,71,11309.222928392848,75000.0,145000.0,,691000.0,80,21,24,,1,11.7,86.6,0.8,0.0,0.6,0.0,0.3
12071030100,2020, Florida, Lee County,12,71,68947.0,245000.0,435000.0,179500.0,2500000.0,145,24,65,2,2,8.0,90.2,0.1,0.0,0.9,0.0,0.9
12071030205,2020, Florida, Lee County,12,71,117647.0,235000.0,355000.0,2259000.0,,254,36,124,1,,5.2,89.4,1.7,0.2,0.2,0.0,3.2
12071040126,2020, Florida, Lee County,12,71,34605.0,225000.0,305000.0,,225000.0,219,49,96,,1,19.6,46.6,22.9,0.1,5.9,0.0,4.8
12071040130,2020, Florida, Lee County,12,71,46385.02722810116,255000.0,465000.0,2175000.0,270500.0,485,74,286,2,2,0.4,85.3,1.7,0.0,4.9,0.0,7.7
12071040131,2020, Florida, Lee County,12,71,4431.321362553367,335000.0,755000.0,497000.0,123250.0,104,15,58,1,4,1.3,98.7,0.0,0.0,0.0,0.0,0.0
12071040136,2020, Florida, Lee County,12,71,176682.05731693763,265000.0,475000.0,,150000.0,450,63,243,,3,8.0,81.7,2.3,0.0,2.6,0.0,5.4
12071040137,2020, Florida, Lee County,12,71,176681.0,315000.0,505000.0,460000.0,225000.0,466,84,225,1,4,8.7,80.7,8.1,0.0,1.4,0.5,0.5
12071040205,2020, Florida, Lee County,12,71,71642.00000000001,255000.0,305000.0,,630650.0,683,112,312,,2,12.1,67.7,13.5,0.0,0.0,0.2,6.5
12071040208,2020, Florida, Lee County,12,71,45817.0,235000.0,295000.0,,,364,74,174,,,14.1,65.9,17.8,0.0,0.0,0.0,2.3
12071040211,2020, Florida, Lee County,12,71,25364.57142857143,205000.0,305000.0,,,482,101,226,,,12.8,71.0,13.5,0.0,0.9,0.0,1.8
12071040212,2020, Florida, Lee County,12,71,33819.428571428565,255000.0,345000.0,,15000.0,593,111,271,,2,21.1,55.5,19.0,0.0,1.1,0.0,3.2
12071040305,2020, Florida, Lee County,12,71,120199.0,195000.0,235000.0,,20000.0,247,41,120,,1,8.8,75.4,5.2,0.0,0.5,0.0,10.1
12071040314,2020, Florida, Lee County,12,71,181697.0,225000.0,295000.0,,,273,43,132,,,14.2,64.5,11.9,0.5,0.1,0.0,8.8
12071050208,2020, Florida, Lee County,12,71,232769.0,235000.0,365000.0,,,428,85,205,,,23.4,60.7,2.6,0.0,2.9,0.1,10.4
12071050318,2020, Florida, Lee County,12,71,71133.26772889495,265000.0,475000.0,379500.0,410400.0,516,80,292,4,8,10.4,85.0,0.0,0.0,2.7,0.0,1.8
12071050321,2020, Florida, Lee County,12,71,15665.730873840705,265000.0,685000.0,2256000.0,350000.0,148,22,85,1,1,0.9,97.3,0.0,0.0,1.8,0.0,0.0
12071050401,2020, Florida, Lee County,12,71,17526.000000000004,245000.0,365000.0,390000.0,193000.0,361,60,172,1,3,19.7,60.3,0.0,0.0,0.0,0.0,20.0
12071050402,2020, Florida, Lee County,12,71,11691.232271105047,245000.0,415000.0,,,271,34,147,,,18.8,72.0,4.5,0.0,1.0,0.0,3.8
12071060102,2020, Florida, Lee County,12,71,5099.0,555000.0,815000.0,439000.0,,195,36,99,2,,9.8,86.6,0.0,0.0,2.4,1.3,0.0
12071080100,2020, Florida, Lee County,12,71,0.0,915000.0,1335000.0,,,125,16,73,,,0.0,49.7,30.4,6.8,4.3,0.0,8.7
12071080204,2020, Florida, Lee County,12,71,460666.0,575000.0,1205000.0,,135000.0,124,15,70,,1,2.0,95.4,0.5,0.0,2.1,0.0,0.0
12073000303,2020, Florida, Leon County,12,73,876864.0,125000.0,155000.0,,,111,19,51,,,3.4,26.9,67.5,0.0,1.7,0.0,0.5
12073000700,2020, Florida, Leon County,12,73,494868.0,185000.0,275000.0,242000.0,197000.0,90,5,48,11,8,8.3,66.5,15.6,0.0,4.2,0.0,5.4
12073001702,2020, Florida, Leon County,12,73,957699.5,305000.0,425000.0,363500.0,758000.0,162,12,90,8,5,5.6,75.9,16.2,0.0,1.7,0.0,0.5
12073001801,2020, Florida, Leon County,12,73,6546.0,95000.0,125000.0,500000.0,579000.0,265,92,83,1,2,4.7,21.1,73.0,0.0,0.0,0.0,1.3
12073001803,2020, Florida, Leon County,12,73,2669.81338363656,75000.0,375000.0,2354000.0,,4,2,1,1,,13.7,46.8,32.5,0.0,0.0,5.1,1.8
12073001901,2020, Florida, Leon County,12,73,79341.0,85000.0,145000.0,178000.0,,74,19,25,3,,1.9,8.9,88.0,0.0,1.1,0.0,0.0
12073002006,2020, Florida, Leon County,12,73,4180.0,125000.0,155000.0,418000.0,,100,12,51,1,,5.1,66.4,23.2,0.0,4.2,0.6,0.6
12073002101,2020, Florida, Leon County,12,73,122324.0,145000.0,195000.0,,,295,48,147,,,3.0,61.4,34.9,0.0,0.7,0.0,0.0
12073002208,2020, Florida, Leon County,12,73,29632.0,175000.0,225000.0,71000.0,630000.0,244,25,127,1,1,8.6,66.5,23.5,0.1,1.2,0.0,0.0
12073002413,2020, Florida, Leon County,12,73,319679.0,295000.0,545000.0,,,173,19,106,,,14.1,80.6,3.5,0.0,1.9,0.0,0.0
12073002415,2020, Florida, Leon County,12,73,457991.0,235000.0,355000.0,,,229,26,142,,,4.7,86.9,4.9,0.2,2.1,0.0,1.2
12073002418,2020, Florida, Leon County,12,73,29898.75,245000.0,325000.0,2144000.0,,303,36,186,1,,1.8,93.0,2.1,0.0,1.0,0.2,1.9
12073002421,2020, Florida, Leon County,12,73,727174.0,235000.0,365000.0,375000.0,,262,28,143,3,,2.6,84.6,9.7,0.0,3.1,0.0,0.0
12073002423,2020, Florida, Leon County,12,73,382194.0,315000.0,475000.0,2152000.0,152000.0,243,30,138,2,3,6.0,75.0,4.6,0.0,14.5,0.0,0.0
12073002507,2020, Florida, Leon County,12,73,326961.0,215000.0,365000.0,99000.0,,143,28,61,1,,4.9,72.2,20.6,0.3,0.7,0.0,1.3
12073002509,2020, Florida, Leon County,12,73,1036967.9999999999,135000.0,175000.0,525000.0,,101,15,47,3,,8.7,48.7,38.4,0.7,2.2,0.0,1.3
12073002605,2020, Florida, Leon County,12,73,2155079.0,345000.0,465000.0,1211000.0,,397,44,223,1,,13.9,59.9,11.3,0.0,14.2,0.3,0.4
12075970101,2020, Florida, Levy County,12,75,38099.0,165000.0,205000.0,,,103,34,39,,,5.4,78.0,12.5,2.8,0.5,0.0,0.7
12075970103,2020, Florida, Levy County,12,75,129089.0,155000.0,205000.0,2072000.0,37000.0,186,42,75,1,3,15.1,75.4,4.3,0.3,2.0,0.0,2.9
12075970104,2020, Florida, Levy County,12,75,129089.0,155000.0,205000.0,309000.0,909000.0,365,77,157,1,2,5.7,83.3,9.4,0.4,0.8,0.0,0.4
12075970200,2020, Florida, Levy County,12,75,177317.00000000003,155000.0,195000.0,520500.0,690000.0,159,31,77,2,5,2.5,78.6,17.0,0.0,1.1,0.0,0.9
12075970301,2020, Florida, Levy County,12,75,18505.0,135000.0,215000.0,,,82,19,36,,,2.1,96.3,0.0,0.0,1.6,0.0,0.0
12075970400,2020, Florida, Levy County,12,75,232642.99999999997,215000.0,315000.0,,1317400.0,152,36,68,,2,1.5,93.9,4.6,0.0,0.0,0.0,0.0
12075970501,2020, Florida, Levy County,12,75,54252.0,185000.0,235000.0,,105000.0,274,64,105,,3,3.4,94.3,2.3,0.0,0.0,0.0,0.0
12075970502,2020, Florida, Levy County,12,75,54252.0,155000.0,215000.0,239000.0,100000.0,371,93,153,1,1,6.6,88.5,4.6,0.4,0.0,0.0,0.0
12075990000,2020, Florida, Levy County,12,75,,,,,,,,,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
12079110302,2020, Florida, Madison County,12,79,99895.0,115000.0,135000.0,274500.0,189000.0,89,28,30,4,1,3.1,39.8,53.9,0.0,0.2,0.0,3.0
12081000106,2020, Florida, Manatee County,12,81,41268.0,215000.0,285000.0,,25000.0,103,20,37,,1,14.6,61.0,16.1,0.4,0.0,0.0,8.0
12081000307,2020, Florida, Manatee County,12,81,162716.0,205000.0,295000.0,922000.0,200000.0,106,29,44,1,1,5.8,72.6,8.4,0.0,0.0,0.5,12.7
12081000403,2020, Florida, Manatee County,12,81,207662.0,375000.0,635000.0,,240000.0,96,17,58,,2,12.6,80.2,1.2,0.2,5.8,0.0,0.0
12081000501,2020, Florida, Manatee County,12,81,499974.00000000006,225000.0,325000.0,132000.0,604750.0,258,43,126,1,2,12.4,80.2,0.4,0.0,3.3,0.0,3.7
12081000504,2020, Florida, Manatee County,12,81,905546.646537328,215000.0,325000.0,,700000.0,243,49,127,,1,2.4,82.0,7.2,0.0,4.1,0.0,4.4
12081000813,2020, Florida, Manatee County,12,81,143615.31814107092,275000.0,485000.0,,429850.0,265,50,124,,2,2.8,74.6,4.0,0.3,15.2,0.0,2.9
12081000814,2020, Florida, Manatee County,12,81,223388.77992091537,325000.0,495000.0,232000.0,,315,41,159,1,,2.9,84.4,0.4,0.0,9.5,0.0,2.8
12081000902,2020, Florida, Manatee County,12,81,193006.0,225000.0,395000.0,723000.0,800000.0,308,67,143,9,13,12.8,79.8,5.8,0.0,0.0,0.0,1.6
12081001001,2020, Florida, Manatee County,12,81,78175.72608694794,205000.0,315000.0,,,183,25,93,,,6.9,91.7,0.0,0.4,0.0,0.0,1.0
12081001002,2020, Florida, Manatee County,12,81,119411.27391305205,175000.0,265000.0,540000.0,350000.0,93,20,39,1,3,15.0,84.1,0.0,0.0,0.0,0.0,0.9
12081001106,2020, Florida, Manatee County,12,81,162486.0,175000.0,265000.0,,,168,38,82,,,9.7,85.1,3.6,0.0,0.4,0.0,1.3
12081001108,2020, Florida, Manatee County,12,81,53926.0,245000.0,545000.0,,,92,18,41,,,1.4,98.0,0.5,0.0,0.1,0.0,0.0
12081001202,2020, Florida, Manatee County,12,81,680859.0,255000.0,455000.0,169000.0,225000.0,326,56,164,4,1,1.8,92.4,1.7,0.0,3.4,0.4,0.3
12081001602,2020, Florida, Manatee County,12,81,202366.0,265000.0,355000.0,1352000.0,250000.0,178,35,70,3,3,9.0,77.9,9.9,0.4,0.9,0.0,2.0
12081001604,2020, Florida, Manatee County,12,81,340206.6666666666,255000.0,375000.0,1310000.0,,228,49,104,1,,7.9,66.1,21.4,0.0,0.3,0.0,4.3
12081001701,2020, Florida, Manatee County,12,81,,475000.0,785000.0,1645500.0,1660000.0,182,33,88,2,1,1.9,96.8,0.0,0.3,1.0,0.0,0.0
12081001802,2020, Florida, Manatee County,12,81,227884.80000000002,1005000.0,2505000.0,761000.0,410950.0,160,21,98,2,2,2.9,96.7,0.1,0.3,0.0,0.0,0.0
12081001907,2020, Florida, Manatee County,12,81,963064.0,285000.0,435000.0,2386000.0,347600.0,685,122,332,3,3,5.8,77.4,10.7,0.3,1.8,0.0,4.0
12081001916,2020, Florida, Manatee County,12,81,337023.61295833776,325000.0,415000.0,,350000.0,1951,222,1063,,7,10.3,83.8,1.3,0.0,1.2,0.0,3.4
12081002016,2020, Florida, Manatee County,12,81,668060.0,395000.0,795000.0,1276500.0,432500.0,414,47,236,2,1,0.8,93.8,2.0,1.3,1.2,0.0,0.8
12081002017,2020, Florida, Manatee County,12,81,94699.0,255000.0,605000.0,137000.0,350000.0,246,51,127,5,9,8.4,83.2,1.4,3.0,1.4,0.0,2.6
12081002019,2020, Florida, Manatee County,12,81,36071.11181545294,355000.0,505000.0,1952000.0,246100.0,695,84,362,1,7,8.8,80.1,3.6,4.9,1.3,0.1,1.2
12081002020,2020, Florida, Manatee County,12,81,429315.5,385000.0,595000.0,,379000.0,2118,237,1120,,4,3.3,93.5,0.3,0.0,2.9,0.0,0.0
12081002025,2020, Florida, Manatee County,12,81,354052.35433675494,275000.0,475000.0,,150000.0,552,84,303,,1,8.8,75.0,4.7,0.0,10.5,0.0,1.0
