Census Tract,County,Housing Units Count,Occupied,Owner occupied,Renter occupied,Vacant,For rent,"Rented, not occupied",For sale only,"Sold, not occupied","For seasonal, recreational, or occasional use",For migrant workers,Other Vacant,$100 or less (contract),$100 to $149 (contract),$150 to $199 (contract),$200 to $249 (contract),$250 to $299 (contract),$300 to $349 (contract),$350 to $399 (contract),$400 to $449 (contract),$450 to $499 (contract),$500 to $549 (contract),$550 to $599 (contract),$600 to $649 (contract),$650 to $699 (contract),$700 to $749 (contract),$750 to $799 (contract),$800 to $899 (contract),$900 to $999 (contract),"$1,000 to $1,249 (contract)","$1,250 to $1,499 (contract)","$1,500 to $1,999 (contract)","$2,000 to $2,499 (contract)","$2,500 to $2,999 (contract)","$3,000 to $3,499 (contract)","$3,500 or more (contract)",No cash rent (contract),$100 or less (gross),$100 to $149 (gross),$150 to $199 (gross),$200 to $249 (gross),$250 to $299 (gross),$300 to $349 (gross),$350 to $399 (gross),$400 to $449 (gross),$450 to $499 (gross),$500 to $549 (gross),$550 to $599 (gross),$600 to $649 (gross),$650 to $699 (gross),$700 to $749 (gross),$750 to $799 (gross),$800 to $899 (gross),$900 to $999 (gross),"$1,000 to $1,249 (gross)","$1,250 to $1,499 (gross)","$1,500 to $1,999 (gross)","$2,000 to $2,499 (gross)","$2,500 to $2,999 (gross)","$3,000 to $3,499 (gross)","$3,500 or more (gross)",No cash gross rent (gross),10.0 percent or less,10.0 to 14.9 percent,15.0 to 19.9 percent,20.0 to 24.9 percent,25.0 to 29.9 percent,30.0 to 34.9 percent,35.0 to 39.9 percent,40.0 to 49.9 percent,50.0 percent or more,Not computed
12099005934,Palm Beach County,2931,2399,1946,453,532,55,0,0,82,251,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,74,67,40,144,79,22,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,41,76,148,106,22,0,9,0,129,16,96,32,31,0,0,140,9
12099005936,Palm Beach County,2128,1604,1170,434,524,60,0,0,27,406,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,19,35,50,55,108,0,0,106,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,35,40,29,153,0,0,106,9,0,0,22,14,62,28,11,0,288,9
12099005937,Palm Beach County,848,676,676,0,172,0,0,0,0,155,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12099005938,Palm Beach County,2822,2065,1812,253,757,0,0,0,0,708,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,15,29,112,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,115,12,0,0,16,8,0,0,23,20,0,33,35,85,49,8
12099005939,Palm Beach County,1324,934,769,165,390,0,17,52,19,228,0,74,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,42,53,0,0,38,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,71,19,5,38,0,0,0,21,6,5,0,6,8,11,0,11,97,21
12099005940,Palm Beach County,1970,1450,1110,340,520,0,0,25,56,336,0,103,0,0,0,0,0,0,0,0,9,0,0,9,6,10,0,30,43,165,28,18,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,25,8,20,187,32,37,11,0,0,0,11,37,0,42,21,10,44,32,19,116,19
12099005942,Palm Beach County,1335,1060,932,128,275,67,0,0,21,147,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,35,38,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,11,0,0,6,67,0,9,14,0,22,0,0,37,11,7,0,37,14
12099005943,Palm Beach County,2176,1580,1194,386,596,0,0,0,109,412,0,75,0,0,0,7,0,0,0,10,0,8,20,0,0,20,0,10,41,112,111,24,0,0,0,0,23,0,0,0,0,0,7,0,0,10,0,0,0,8,20,20,10,0,93,120,66,9,0,0,0,23,0,0,35,45,0,31,66,104,82,23
12099005944,Palm Beach County,2461,1770,1400,370,691,29,0,56,27,432,0,147,0,9,0,0,0,0,0,0,9,39,0,0,0,0,0,36,97,76,42,43,10,0,0,0,9,0,0,9,0,0,0,0,0,0,30,0,18,0,0,0,28,0,142,81,10,43,0,0,0,9,0,45,9,8,25,45,37,27,165,9
12099005945,Palm Beach County,2665,2340,2322,18,325,0,0,0,0,269,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0
12099005946,Palm Beach County,2949,2910,2616,294,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,109,0,43,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,17,43,29,33,0,0,0,22,17,21,22,120,0,73,19,0
12099005947,Palm Beach County,2929,2459,2386,73,470,0,0,0,0,375,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,14,0,0,0,0,17,0,0,0,0,14,0,0,42,0,17
12099005949,Palm Beach County,1786,1480,1436,44,306,0,0,9,26,242,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,10,0,0,0,0,7,0,27,10,0,0,0
12099005950,Palm Beach County,1756,1554,1145,409,202,29,0,24,27,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,24,112,250,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,128,218,40,0,13,0,0,21,47,68,113,11,26,14,109,0
12099005951,Palm Beach County,2445,1865,825,1040,580,73,0,0,51,402,0,54,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,30,202,730,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,89,744,184,0,0,0,0,0,135,60,34,40,405,137,25,176,28
12099005952,Palm Beach County,910,695,668,27,215,0,0,0,15,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,17,0,0,0,0,5,0,0,0,5,17
12099005953,Palm Beach County,2505,2137,1770,367,368,0,0,50,0,318,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,191,114,17,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,104,151,67,19,0,7,0,0,0,19,58,7,0,49,0,46,188,0
12099005954,Palm Beach County,2563,2120,2028,92,443,0,0,53,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11,0,12,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,53,0,0,0,0,16,11,0,0,12,53,0
12099005955,Palm Beach County,2759,2340,2309,31,419,0,0,82,0,258,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,14,17
12099005957,Palm Beach County,2303,1834,1574,260,469,56,0,40,0,214,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,75,27,112,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,33,124,15,10,0,0,0,0,0,12,33,119,10,0,86,0
12099005958,Palm Beach County,846,642,604,38,204,0,0,33,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,0,5,0,0,0,0,0,10,23,0,0,5
12099005959,Palm Beach County,2728,2018,1616,402,710,48,0,61,15,471,0,115,24,0,0,0,0,0,0,0,0,0,0,8,0,0,0,63,48,0,13,134,63,0,0,0,49,0,24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,111,0,125,85,0,0,0,49,24,12,7,19,76,0,26,61,128,49
12099005960,Palm Beach County,1814,1701,1313,388,113,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,199,24,12,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,82,24,12,36,0,0,0,0,206,82,12,0,52,36
12099005961,Palm Beach County,890,847,753,94,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,72,0,0,0,0,0,0,0,0,0,0,0,0,72,22,0
12099006005,Palm Beach County,1970,1725,1494,231,245,28,0,0,18,171,0,28,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,59,34,63,50,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,8,67,81,28,22,0,0,8,9,0,22,98,14,24,15,0,41,8
12099006006,Palm Beach County,2220,1940,1712,228,280,0,0,9,0,260,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,82,35,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,33,84,0,0,0,0,54,0,0,8,0,18,0,0,13,108,81
12099006007,Palm Beach County,1848,1508,829,679,340,15,0,0,0,258,0,67,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,8,135,241,193,25,0,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,116,69,278,139,0,15,23,0,27,23,54,62,27,52,79,117,190,48
12099006008,Palm Beach County,1876,1327,1186,141,549,39,0,27,20,433,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,25,20,84,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,26,20,66,18,0,0,0,9,49,0,20,0,8,9,0,0,46,9
12099006009,Palm Beach County,1554,1240,1076,164,314,6,0,0,0,263,0,45,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,16,9,37,29,44,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,25,37,0,58,15,0,0,0,9,10,0,10,15,0,18,0,7,95,9
12099006010,Palm Beach County,1652,1362,821,541,290,39,0,14,0,153,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,100,159,185,48,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,209,198,48,0,0,31,0,95,42,34,41,53,55,116,74,31
12099006011,Palm Beach County,1840,1525,1133,392,315,50,30,32,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,102,210,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,29,258,47,0,0,0,10,0,0,0,91,73,47,11,17,143,10
12099006012,Palm Beach County,2408,2104,1237,867,304,51,0,28,0,73,0,152,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,279,318,24,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,45,272,435,102,0,0,0,0,27,17,100,128,145,48,25,377,0
12099006100,Palm Beach County,2490,1802,1081,721,688,121,25,17,16,331,0,178,0,0,0,0,0,0,0,16,10,20,0,23,0,8,8,27,70,207,32,181,46,27,10,36,0,0,0,0,0,0,0,0,0,0,0,20,16,10,0,31,8,22,137,169,120,67,75,10,36,0,19,34,22,59,90,69,13,48,347,20
12099006201,Palm Beach County,1763,1583,859,724,180,51,14,16,0,36,0,63,0,0,0,0,0,0,0,0,0,0,12,0,12,6,0,0,80,214,130,264,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,6,0,0,183,137,211,157,0,0,0,6,0,75,45,40,178,88,37,91,154,16
12099006202,Palm Beach County,2292,1418,611,807,874,69,0,0,27,643,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,25,132,178,223,208,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,18,106,164,240,219,11,8,18,17,69,129,130,45,87,67,56,189,18
12099006203,Palm Beach County,1593,1037,631,406,556,95,9,35,23,318,0,76,0,0,0,0,0,0,0,0,0,0,0,36,0,18,0,41,37,57,92,42,24,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,51,8,57,55,108,8,24,0,0,59,0,26,50,43,71,40,0,8,109,59
12099006301,Palm Beach County,2377,1660,873,787,717,116,0,0,38,399,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,117,411,175,47,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,405,155,142,9,0,26,0,0,75,168,75,185,113,48,81,42
12099006302,Palm Beach County,1303,1123,938,185,180,35,0,40,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,63,15,61,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,63,15,61,9,0,12,0,50,0,0,11,25,9,15,63,12
12099006401,Palm Beach County,1360,1091,687,404,269,29,22,0,0,161,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,57,139,61,23,24,12,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,57,117,83,12,35,12,58,0,21,31,77,37,50,23,9,98,58
12099006402,Palm Beach County,2639,1983,1387,596,656,0,0,16,0,594,0,46,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,75,8,135,154,0,0,125,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,60,113,184,0,0,125,84,44,0,68,75,99,26,15,16,154,99
12099006501,Palm Beach County,792,603,351,252,189,74,5,0,0,39,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,38,58,0,6,25,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67,36,45,24,6,25,5,36,9,0,29,31,38,16,28,0,65,36
12099006502,Palm Beach County,2345,1819,687,1132,526,192,28,9,71,226,0,0,0,0,0,0,0,0,0,63,0,16,0,0,0,0,0,0,0,0,23,155,312,308,149,106,0,0,0,0,0,0,0,0,23,0,16,0,0,0,0,0,0,40,0,0,93,311,337,172,140,0,34,184,130,164,159,64,37,100,226,34
12099006602,Palm Beach County,1467,1269,1145,124,198,110,0,0,31,18,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,30,29,9,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,3,51,14,7,0,28,0,0,27,12,0,0,0,19,38,28
12099006604,Palm Beach County,1638,1452,1232,220,186,11,0,0,10,128,0,37,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,36,13,27,11,73,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,35,14,20,18,73,42,0,0,7,27,7,11,28,0,87,53
12099006606,Palm Beach County,2652,2015,2007,8,637,0,0,59,41,467,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
12099006607,Palm Beach County,3009,2376,2231,145,633,49,0,0,25,456,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,35,8,80,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,35,0,88,0,0,8,0,0,48,18,14,0,0,42,15,8
12099006700,Palm Beach County,1128,955,525,430,173,83,0,17,0,4,0,69,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,48,24,19,62,51,155,39,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,72,19,80,188,39,0,0,0,18,49,72,37,21,22,28,27,137,19
12099006801,Palm Beach County,2034,1942,663,1279,92,0,0,0,0,73,0,19,0,0,0,32,0,0,23,0,0,0,0,0,0,30,15,31,30,366,410,245,97,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,32,0,0,0,0,21,266,377,457,30,73,0,0,0,57,22,163,116,236,31,101,177,376,0
12099006802,Palm Beach County,1114,1009,698,311,105,0,0,29,0,37,0,39,0,0,0,0,0,0,0,0,0,31,0,15,0,0,25,5,6,38,65,20,15,0,0,80,11,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,25,5,6,65,42,31,0,0,85,11,0,21,39,19,20,34,0,9,133,36
12099006906,Palm Beach County,3114,2731,1331,1400,383,116,0,60,0,207,0,0,43,0,25,23,42,0,17,23,0,0,56,0,0,18,0,42,17,72,295,512,215,0,0,0,0,0,22,21,25,23,42,0,0,40,0,0,0,56,0,18,42,0,37,234,563,225,52,0,0,0,0,22,41,196,238,245,71,98,441,48
12099006907,Palm Beach County,2047,1764,1052,712,283,39,0,0,0,197,0,47,0,0,12,0,0,0,0,0,0,0,0,0,0,52,31,0,20,35,153,260,103,12,0,0,34,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15,31,57,26,114,220,117,86,0,0,34,13,38,38,114,26,64,45,39,286,49
12099006908,Palm Beach County,3010,1943,1245,698,1067,51,105,0,0,684,0,227,0,0,0,0,0,0,0,0,0,0,91,0,0,18,0,0,18,408,32,41,0,0,71,19,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,18,0,156,302,41,0,0,71,19,0,129,65,68,0,16,24,130,0,266,0
12099006909,Palm Beach County,1741,1278,981,297,463,29,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,52,95,94,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37,153,64,0,0,0,0,0,17,57,9,18,10,25,161,0
12099006910,Palm Beach County,1697,1228,1043,185,469,27,0,0,0,365,0,77,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,44,38,54,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,72,51,37,9,9,0,0,0,10,0,1,9,35,0,0,50,80,0
12099006911,Palm Beach County,1930,1500,624,876,430,115,0,24,0,160,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,172,347,175,22,17,65,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,437,226,38,17,65,18,0,35,131,24,59,60,18,92,412,45
12099006912,Palm Beach County,2335,2119,1232,887,216,54,0,79,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,79,379,363,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,349,317,128,12,0,0,95,5,163,88,74,46,129,92,186,9
12099007005,Palm Beach County,2365,1831,1688,143,534,0,0,45,56,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,119,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,119,12,12,19,0,0,0,0,0,0,100,12
12099007006,Palm Beach County,2561,2153,1431,722,408,47,0,0,0,207,0,154,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,260,290,67,0,33,50,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,191,276,138,12,33,50,0,82,64,28,119,94,44,98,143,50
12099007007,Palm Beach County,1853,1675,1472,203,178,0,0,30,0,84,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,56,56,0,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,91,0,31,11,0,38,7,0,56,0,0,45,46,11
12099007008,Palm Beach County,1528,1528,1480,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,11,17,9,0,0,11,0,0,0,0,11,17
12099007009,Palm Beach County,1296,1235,1108,127,61,0,0,0,0,15,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,85,0,6,39,8,0,0,0,0,43,31,0
12099007010,Palm Beach County,1762,1219,1016,203,543,0,32,48,0,412,0,51,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,19,90,47,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19,82,45,10,0,0,36,21,0,0,0,53,27,0,27,39,36
12099007011,Palm Beach County,1975,1495,1441,54,480,11,0,0,0,404,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,54
12099007012,Palm Beach County,1316,1095,122,973,221,112,0,0,19,43,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,326,355,131,82,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,360,309,162,107,15,48,84,119,88,47,51,60,134,301,41
12099007013,Palm Beach County,2183,1916,1726,190,267,7,0,25,0,212,0,23,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,9,43,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51,52,19,0,0,85,9,19,10,9,8,31,19
12099007100,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12099007202,Palm Beach County,2178,1946,965,981,232,81,0,0,0,126,0,25,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,40,0,231,85,541,0,0,73,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,25,15,185,84,103,452,33,73,11,18,31,89,89,11,0,454,170,108
12099007204,Palm Beach County,1575,1369,391,978,206,124,0,10,0,27,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,152,215,242,311,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,74,223,252,355,39,12,0,0,37,0,160,16,70,68,35,121,434,37
12099007205,Palm Beach County,1510,1159,638,521,351,184,0,6,0,125,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,54,213,147,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,124,189,104,15,0,0,0,0,36,85,39,11,64,68,56,162,0
12099007206,Palm Beach County,952,833,669,164,119,0,0,0,0,8,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,108,0,8,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,112,8,0,0,37,0,0,7,0,13,31,0,5,62,46,0
12099007207,Palm Beach County,1368,1227,628,599,141,0,53,0,0,69,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,46,411,26,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,457,26,0,0,23,0,0,0,46,0,129,182,7,43,175,17
12099007208,Palm Beach County,1082,906,705,201,176,0,0,0,31,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,133,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,62,75,32,0,0,0,0,0,4,35,0,4,48,7,103,0
12099007301,Palm Beach County,2794,2375,1468,907,419,55,56,31,0,175,0,102,0,0,0,0,0,0,10,0,0,0,0,31,0,0,0,0,30,40,16,271,275,99,17,35,83,0,0,0,0,0,0,0,10,0,0,0,0,0,0,31,0,0,30,40,228,266,167,0,52,83,41,27,61,21,78,31,24,68,407,149
12099007302,Palm Beach County,2528,2341,1530,811,187,46,0,0,0,50,0,91,68,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,141,178,193,139,40,0,0,27,0,68,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,14,255,192,178,52,0,0,27,0,19,0,84,105,64,142,134,168,95
12099007407,Palm Beach County,1932,1099,1053,46,833,0,0,0,55,750,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,32,0,0,0,0,0,0,0,0,14
12099007410,Palm Beach County,1775,1065,979,86,710,10,0,31,0,659,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0,0,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,22,18,0,17,0,0,20,26,0,5,0,18
12099007412,Palm Beach County,1239,647,617,30,592,0,53,6,16,448,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,8,0,0,0,17,0,8,5,0,0,0,0,0
12099007414,Palm Beach County,2587,1226,1148,78,1361,65,0,10,77,1181,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,46,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,60,10,0,9,10,0,0,37,0,0,22,0,0
12099007420,Palm Beach County,3045,1698,1480,218,1347,22,0,77,32,1052,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,90,32,8,0,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,90,32,8,0,9,64,27,0,69,0,0,0,0,0,58,64
12099007421,Palm Beach County,3690,2127,1951,176,1563,43,0,27,38,1259,0,196,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,33,11,0,17,66,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,33,0,11,8,75,0,30,10,12,0,28,13,14,22,0,0,60,27
12099007501,Palm Beach County,2180,1825,864,961,355,89,62,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,67,340,139,144,114,123,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,49,247,190,193,89,159,14,52,62,81,56,130,74,24,217,190,75
12099007504,Palm Beach County,2206,1771,1021,750,435,80,0,0,0,247,0,108,0,0,0,0,0,0,0,0,0,0,0,6,0,37,0,0,11,12,72,473,91,0,39,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,37,0,23,46,456,127,0,46,0,9,59,20,24,33,324,107,23,41,110,9
